asymmetry,q_rad,q_loaded,normalized_useful_proxy,relative_linewidth
0.3860200668896321,6.710891799685213,6.469684292651292,0.13860330759563705,0.604827577553602
0.3876254180602007,6.655420570975097,6.418113650870327,0.13753934625753206,0.609687470668308
0.3892307692307692,6.600634285803559,6.367149693740519,0.13648725638563097,0.6145675328016466
0.3908361204013378,6.546521713749495,6.316783061134163,0.13544686747902795,0.619467763953618
0.39244147157190634,6.493071853621129,6.267004570385114,0.13441801197310874,0.6243881641242219
0.3940468227424749,6.440273927864149,6.217805212322706,0.1334005251819803,0.6293287333134587
0.39565217391304347,6.388117377128366,6.169176147407158,0.1323942452421248,0.6342894715213283
0.397257525083612,6.3365918549877405,6.121108701963536,0.13139901305725066,0.6392703787478303
0.3988628762541806,6.285687222808865,6.073594364511456,0.13041467224431505,0.6442714549929653
0.40046822742474913,6.235393544763167,6.026624782187813,0.12944106908069222,0.6492927002567328
0.4020735785953177,6.185701082978218,5.980191757259885,0.12847805245246327,0.6543341145391333
0.40367892976588626,6.1366002928237595,5.934287243726255,0.12752547380380225,0.6593956978401662
0.40528428093645485,6.088081818328168,5.888903344003073,0.12658318708743493,0.664477450159832
0.4068896321070234,6.04013648772127,5.844032305693271,0.12565104871614727,0.6695793714981303
0.408494983277592,5.992755309099509,5.799666518436363,0.12472891751531945,0.6747014618550615
0.4101003344481605,5.945929466209688,5.755798510836636,0.12381665467646429,0.6798437212306253
0.4117056856187291,5.899650314347538,5.7124209474674705,0.12291412371174666,0.685006149624822
0.41331103678929765,5.853909376367616,5.669526625949765,0.12202119040946384,0.6901887470376511
0.4149163879598662,5.80869833880103,5.6271084741023,0.12113772279046364,0.695391513469113
0.4165217391304348,5.764009048077719,5.585159547162162,0.12026359106548182,0.7006144489192078
0.4181270903010033,5.719833506850072,5.543673025073212,0.11939866759337679,0.705857553387935
0.4197324414715719,5.676163870414755,5.50264220984077,0.11854282684024241,0.7111208268752951
0.42133779264214044,5.632992443229838,5.462060522950698,0.1176959453393799,0.7164042693812879
0.42294314381270903,5.590311675524231,5.421921502851095,0.11685790165210884,0.7217078809059135
0.42454849498327757,5.548114159996738,5.382218802494943,0.11602857632939985,0.7270316614491716
0.42615384615384616,5.506392628601962,5.342946186941994,0.11520785187430962,0.7323756110110626
0.4277591973244147,5.465139949420513,5.30409753101834,0.1143956127052015,0.7377397295915862
0.4293645484949833,5.424349123610942,5.26566681703208,0.11359174511973347,0.7431240171907426
0.4309698996655518,5.384013282441046,5.227648132543585,0.11279613725959714,0.7485284738085315
0.43257525083612036,5.3441256843961105,5.190035668188887,0.11200867907599062,0.7539530994449531
0.43418060200668895,5.304679712361885,5.152823715554771,0.11122926229580904,0.7593978941000077
0.4357859531772575,5.2656688708800585,5.116006665104202,0.11045778038853746,0.7648628577736948
