tri_side_nm,wavelength_nm,reflectance_R,transmittance_T,R_plus_T,mos2_F2_volume_proxy,mos2_F4_volume_proxy,mos2_max_E_enhancement,mos2_F4_norm_to_min,mos2_F4_norm_to_median,mos2_log10_F4_norm_to_min
360.0,832.0,0.8795055017993427,0.12049449818453921,0.9999999999838819,3.6528006135101576e+16,1.8971591284973073e+33,450877030.67522585,234.27293959701709,15.520041918625186,2.369722126998998
360.0,834.0,0.8774578354954943,0.12254216450621157,1.0000000000017057,6.093994254877197e+16,5.066720082340182e+33,502062899.8200225,625.6699240328167,41.44918941519949,2.796345278933855
360.0,836.0,0.7171993031818928,0.2828006968184419,1.0000000000003348,7499542787494408.0,7.7299729116651015e+31,237985873.35238534,9.545448506765398,0.6323639478460851,0.9797963391662631
360.0,838.0,0.9399143008440203,0.06008569916345846,1.0000000000074787,7.1181132940828216e+16,7.627159182040539e+33,687426213.7360684,941.8487756302902,62.3953090951612,2.9739811775471092
360.0,840.0,0.7106106647098536,0.28938933529037963,1.0000000000002331,5717266824353980.0,4.8638664851039065e+31,160690115.19327152,6.006203075728555,0.3978971009943719,0.7786000120416716
360.0,842.0,0.6493183334697464,0.35068166653052474,1.0000000000002711,7737057805830377.0,8.616598032443293e+31,230217381.38556305,10.640308027220021,0.7048958658801985,1.0269542005704568
360.0,844.0,0.5654508700140376,0.4345491299837127,0.9999999999977502,3.381863313411008e+16,1.6184403352175248e+33,520957480.9317012,199.85501964408854,13.239934103611716,2.300715060658929
360.0,846.0,0.9880367199046995,0.01196328010403836,1.000000000008738,5.696588907135926e+17,4.33792818039112e+35,2100653614.524938,53567.419375406884,3548.717985137176,4.728900724625306
360.0,848.0,0.7465680438902407,0.253431956109875,1.0000000000001157,2.377891472893399e+16,7.555130765253936e+32,398680434.58984494,93.29542613633282,6.180606803938022,1.9698603527235294
360.0,850.0,0.7300204053196142,0.2699795946800571,0.9999999999996714,9819340582183974.0,1.3536560640496065e+32,244659748.12055293,16.715782064070513,1.1073820082815942,1.223126700292324
370.0,810.0,0.7595586925479212,0.24044130745212272,1.000000000000044,5815890639867525.0,6.542767345181897e+31,198405199.41953778,8.079413666629124,0.5352425209658905,0.907379844612813
